rank;time_s;freq_from_hz;freq_to_hz;energy
726;9.200;750;800;3.78023596e+01
727;4.100;0;50;3.78006074e+01
728;12.100;900;950;3.77299150e+01
729;14.800;650;700;3.76447497e+01
730;0.500;1050;1100;3.74063549e+01
731;13.600;400;450;3.72560787e+01
732;15.800;150;200;3.68217606e+01
733;13.500;500;550;3.67817264e+01
734;5.000;550;600;3.66386299e+01
735;15.100;500;550;3.65442494e+01
736;9.000;450;500;3.63136140e+01
737;4.700;1000;1050;3.60070126e+01
738;8.300;300;350;3.59949934e+01
739;10.000;150;200;3.57281432e+01
740;13.800;250;300;3.57233800e+01
741;8.800;500;550;3.55200406e+01
742;12.900;650;700;3.55015547e+01
743;13.900;150;200;3.53402156e+01
744;14.400;450;500;3.53280112e+01
745;9.900;250;300;3.52281414e+01
746;4.000;200;250;3.51822065e+01
747;14.000;1350;1400;3.47869682e+01
748;5.200;250;300;3.47818178e+01
749;14.200;850;900;3.46924152e+01
750;4.700;200;250;3.45249491e+01
751;15.600;300;350;3.44861565e+01
752;8.200;900;950;3.44464761e+01
753;4.700;100;150;3.43458193e+01
754;14.100;450;500;3.42552355e+01
755;14.200;1200;1250;3.41113133e+01
756;8.400;250;300;3.40596053e+01
757;13.700;100;150;3.37602399e+01
758;5.900;300;350;3.36498779e+01
759;4.200;450;500;3.35681978e+01
760;10.400;300;350;3.35331686e+01
761;14.300;1200;1250;3.33888415e+01
762;0.600;500;550;3.32378792e+01
763;13.500;1000;1050;3.29662834e+01
764;4.600;1000;1050;3.29586589e+01
765;13.000;650;700;3.26715312e+01
766;4.100;2100;2150;3.25961081e+01
767;1.100;50;100;3.25836061e+01
768;7.900;450;500;3.25702542e+01
769;8.700;650;700;3.25071507e+01
770;15.100;700;750;3.21269497e+01
771;6.500;350;400;3.17790077e+01
772;9.600;1000;1050;3.17772385e+01
773;12.200;900;950;3.17686223e+01
774;4.800;50;100;3.17428729e+01
775;10.100;100;150;3.17340964e+01
776;8.700;450;500;3.16329999e+01
777;12.400;350;400;3.16173764e+01
778;12.300;450;500;3.14893078e+01
779;14.800;1000;1050;3.14466471e+01
780;0.200;50;100;3.14232346e+01
781;4.400;1200;1250;3.11286016e+01
782;10.100;150;200;3.11010500e+01
783;4.700;400;450;3.10084703e+01
784;9.400;200;250;3.09272246e+01
785;10.100;250;300;3.07794756e+01
786;13.100;900;950;3.07602945e+01
787;7.900;150;200;3.07580216e+01
788;1.000;150;200;3.07228009e+01
789;13.200;750;800;3.06877449e+01
790;6.100;400;450;3.06530560e+01
791;0.400;200;250;3.05495005e+01
792;6.000;300;350;3.04410158e+01
793;8.300;550;600;3.03413830e+01
794;15.900;150;200;3.02454048e+01
795;8.600;450;500;3.02025864e+01
796;10.500;300;350;2.99694143e+01
797;12.100;350;400;2.98936338e+01
798;9.700;1050;1100;2.97996801e+01
799;0.600;1050;1100;2.96573497e+01
800;3.900;50;100;2.96177915e+01
801;12.900;700;750;2.95508401e+01
802;1.800;350;400;2.94344875e+01
803;4.200;1400;1450;2.94101788e+01
804;9.100;350;400;2.91848243e+01
805;14.200;450;500;2.91289055e+01
806;15.700;300;350;2.90930575e+01
807;1.600;400;450;2.90393284e+01
808;15.100;650;700;2.88483368e+01
809;9.000;650;700;2.87040190e+01
810;4.400;1000;1050;2.86524188e+01
811;13.000;1550;1600;2.85399305e+01
812;14.100;200;250;2.85285182e+01
813;15.000;700;750;2.84568725e+01
814;8.700;700;750;2.84493834e+01
815;12.000;900;950;2.84190129e+01
816;13.800;100;150;2.83833079e+01
817;10.600;300;350;2.83198555e+01
818;5.300;150;200;2.83089790e+01
819;8.400;550;600;2.82801793e+01
820;14.700;1050;1100;2.82735834e+01
821;12.500;450;500;2.82393176e+01
822;10.200;100;150;2.80320367e+01
823;4.000;1200;1250;2.79733501e+01
824;4.500;50;100;2.77658283e+01
825;10.200;150;200;2.76674485e+01
826;10.700;300;350;2.75806888e+01
827;10.400;250;300;2.75269909e+01
828;13.000;1250;1300;2.75237804e+01
829;12.300;550;600;2.75014860e+01
830;5.200;50;100;2.73950072e+01
831;0.600;200;250;2.71578679e+01
832;6.600;350;400;2.70679521e+01
833;13.100;1850;1900;2.70341849e+01
834;14.900;1050;1100;2.69592933e+01
835;5.300;1150;1200;2.67806814e+01
836;8.300;200;250;2.67760104e+01
837;14.300;1050;1100;2.64329622e+01
838;4.300;1350;1400;2.64116861e+01
839;9.600;500;550;2.61697545e+01
840;6.100;300;350;2.60992796e+01
841;8.900;600;650;2.59339890e+01
842;5.100;650;700;2.58296160e+01
843;0.200;100;150;2.57825892e+01
844;12.400;550;600;2.57767709e+01
845;14.300;200;250;2.57346181e+01
846;10.200;250;300;2.55352569e+01
847;14.300;450;500;2.51190785e+01
848;4.800;1000;1050;2.50725057e+01
849;10.100;400;450;2.49947324e+01
850;4.700;600;650;2.49281318e+01
851;1.100;750;800;2.48526359e+01
852;5.400;750;800;2.48138033e+01
853;1.200;1550;1600;2.46632454e+01
854;5.200;650;700;2.46016831e+01
855;15.100;350;400;2.45422497e+01
856;0.500;1000;1050;2.44323359e+01
857;4.000;2100;2150;2.44045896e+01
858;13.600;1050;1100;2.43374579e+01
859;4.200;400;450;2.42863522e+01
860;14.500;1200;1250;2.42722791e+01
861;8.900;350;400;2.42676782e+01
862;0.300;200;250;2.42515157e+01
863;13.400;200;250;2.40559754e+01
864;15.300;350;400;2.39675599e+01
865;5.100;700;750;2.38825390e+01
866;15.700;250;300;2.38081488e+01
867;14.400;1200;1250;2.36617249e+01
868;12.300;900;950;2.35411971e+01
869;4.800;400;450;2.33970315e+01
870;6.700;350;400;2.33664937e+01
871;8.200;550;600;2.32364134e+01
872;13.000;900;950;2.31693261e+01
873;15.800;300;350;2.29998797e+01
874;13.000;700;750;2.29946254e+01
875;14.100;1250;1300;2.28716402e+01
876;14.000;0;50;2.28603899e+01
877;5.300;1950;2000;2.28378694e+01
878;9.300;350;400;2.28278302e+01
879;14.600;200;250;2.27989242e+01
880;5.200;700;750;2.27968952e+01
881;13.900;250;300;2.27832870e+01
882;13.400;600;650;2.27063631e+01
883;13.000;450;500;2.26713973e+01
884;8.400;650;700;2.26317848e+01
885;15.200;350;400;2.24951812e+01
886;14.500;1000;1050;2.24833260e+01
887;1.900;350;400;2.23101576e+01
888;9.000;700;750;2.22841951e+01
889;10.300;100;150;2.22638124e+01
890;13.200;50;100;2.22453522e+01
891;6.800;350;400;2.21530465e+01
892;8.900;450;500;2.21220512e+01
893;15.600;250;300;2.20668307e+01
894;0.400;150;200;2.19201497e+01
895;15.400;350;400;2.17911052e+01
896;14.000;1250;1300;2.17225836e+01
897;12.400;450;500;2.16827997e+01
898;4.200;200;250;2.16708914e+01
899;10.900;300;350;2.16106170e+01
900;10.300;150;200;2.15869535e+01
901;4.000;550;600;2.15147161e+01
902;8.900;700;750;2.14799484e+01
903;12.200;200;250;2.14520923e+01
904;6.200;400;450;2.13914085e+01
905;10.800;300;350;2.13829312e+01
906;9.600;50;100;2.13785717e+01
907;4.900;1050;1100;2.13711115e+01
908;4.500;1200;1250;2.12358785e+01
909;14.900;650;700;2.12248593e+01
910;9.700;1000;1050;2.12143284e+01
911;14.400;1050;1100;2.11736817e+01
912;8.500;550;600;2.11543125e+01
913;13.000;1850;1900;2.10124562e+01
914;15.400;500;550;2.10017049e+01
915;3.600;50;100;2.09836384e+01
916;14.500;1050;1100;2.09350096e+01
917;10.400;150;200;2.08357081e+01
918;12.400;0;50;2.07596486e+01
919;6.200;300;350;2.07524391e+01
920;4.500;1050;1100;2.07101629e+01
921;1.100;100;150;2.06858227e+01
922;9.300;750;800;2.06340974e+01
923;1.000;250;300;2.06135519e+01
924;4.500;850;900;2.05775489e+01
925;8.300;650;700;2.05309898e+01
926;4.300;1400;1450;2.05000532e+01
927;8.500;0;50;2.04247077e+01
928;4.500;100;150;2.03949319e+01
929;0.700;1050;1100;2.03685721e+01
930;8.100;200;250;2.03338749e+01
931;0.600;1000;1050;2.03035341e+01
932;0.300;50;100;2.02861301e+01
933;13.300;350;400;2.00683134e+01
934;8.400;700;750;2.00091556e+01
935;11.900;300;350;1.99267815e+01
936;6.900;350;400;1.99119669e+01
937;8.900;650;700;1.98693760e+01
938;0.700;500;550;1.97537842e+01
939;8.900;500;550;1.96649856e+01
940;14.900;1000;1050;1.96471684e+01
941;4.900;400;450;1.95677552e+01
942;8.200;200;250;1.95299334e+01
943;4.300;450;500;1.95293309e+01
944;5.300;250;300;1.94372381e+01
945;8.300;900;950;1.92622079e+01
946;10.500;150;200;1.92179138e+01
947;8.000;850;900;1.90786927e+01
948;13.100;1250;1300;1.90683983e+01
949;0.300;150;200;1.89986903e+01
950;5.000;850;900;1.89838377e+01
951;9.700;50;100;1.88799952e+01
952;15.500;350;400;1.87658422e+01
953;12.800;50;100;1.86890134e+01
954;13.900;100;150;1.86440233e+01
955;9.500;50;100;1.86421669e+01
956;15.100;200;250;1.85881554e+01
957;11.000;300;350;1.85880714e+01
958;14.600;450;500;1.85702194e+01
959;9.800;50;100;1.85507995e+01
960;13.300;1200;1250;1.84658920e+01
961;10.400;100;150;1.84332336e+01
962;10.300;250;300;1.82087562e+01
963;6.300;400;450;1.81885836e+01
964;9.000;600;650;1.81815296e+01
965;4.600;850;900;1.81356536e+01
966;13.400;350;400;1.80822730e+01
967;4.400;1350;1400;1.80624267e+01
968;9.500;200;250;1.79929514e+01
969;8.100;850;900;1.79743252e+01
970;9.800;1050;1100;1.79537001e+01
971;8.300;250;300;1.79045944e+01
972;0.500;50;100;1.78961401e+01
973;6.400;300;350;1.78934900e+01
974;14.200;1250;1300;1.78594449e+01
975;12.300;650;700;1.77889565e+01
976;12.200;550;600;1.77796849e+01
977;6.300;300;350;1.77000916e+01
978;9.000;1200;1250;1.76238799e+01
979;8.400;200;250;1.75313358e+01
980;4.800;200;250;1.74629452e+01
981;9.400;50;100;1.73773576e+01
982;2.000;350;400;1.73417771e+01
983;0.300;350;400;1.72490727e+01
984;12.900;200;250;1.72104777e+01
985;14.200;650;700;1.70915821e+01
986;1.000;750;800;1.70761780e+01
987;8.800;450;500;1.70470502e+01
988;1.100;250;300;1.69948377e+01
989;13.200;900;950;1.69778347e+01
990;4.700;1200;1250;1.69361721e+01
991;1.700;400;450;1.69310806e+01
992;13.200;650;700;1.68767312e+01
993;6.400;400;450;1.68560143e+01
994;14.500;450;500;1.68240386e+01
995;5.000;200;250;1.68129311e+01
996;0.900;450;500;1.66829752e+01
997;13.600;1000;1050;1.66582131e+01
998;4.100;1550;1600;1.66411026e+01
999;10.500;100;150;1.66297573e+01
1000;14.200;0;50;1.65998796e+01
1001;8.300;500;550;1.65604073e+01
1002;8.400;500;550;1.65369545e+01
1003;7.900;200;250;1.64811824e+01
1004;5.300;650;700;1.64253227e+01
1005;14.700;1000;1050;1.63755394e+01
1006;15.600;350;400;1.63269600e+01
1007;4.200;1750;1800;1.63121411e+01
1008;12.400;900;950;1.62617875e+01
1009;13.200;1850;1900;1.62008959e+01
1010;1.100;300;350;1.61674274e+01
1011;12.600;450;500;1.60539859e+01
1012;7.000;350;400;1.60029977e+01
1013;12.700;450;500;1.59817342e+01
1014;15.900;300;350;1.59567708e+01
1015;13.700;400;450;1.59469588e+01
1016;13.300;750;800;1.58063558e+01
1017;12.500;200;250;1.57946029e+01
1018;9.700;500;550;1.57833891e+01
1019;8.600;550;600;1.57686828e+01
1020;14.200;200;250;1.57417093e+01
1021;3.800;50;100;1.57296004e+01
1022;10.600;150;200;1.56483941e+01
1023;5.100;0;50;1.55923417e+01
1024;4.800;600;650;1.55158418e+01
1025;12.500;550;600;1.55066752e+01
1026;0.900;100;150;1.54701476e+01
1027;10.700;150;200;1.52923741e+01
1028;10.800;250;300;1.52353149e+01
1029;7.900;350;400;1.52225948e+01
1030;10.600;250;300;1.52031007e+01
1031;14.400;200;250;1.51993267e+01
1032;15.800;250;300;1.51140091e+01
1033;14.300;1000;1050;1.50697355e+01
1034;8.500;850;900;1.50620325e+01
1035;4.200;2100;2150;1.49753961e+01
1036;11.100;300;350;1.47992272e+01
1037;12.300;500;550;1.47985006e+01
1038;13.500;350;400;1.47726908e+01
1039;5.400;150;200;1.47471894e+01
1040;15.000;450;500;1.47413658e+01
1041;12.100;850;900;1.46699413e+01
1042;8.700;550;600;1.46499359e+01
1043;1.200;750;800;1.46356952e+01
1044;15.000;650;700;1.45919168e+01
1045;10.000;50;100;1.45677463e+01
1046;11.900;50;100;1.45291217e+01
1047;0.400;350;400;1.44661872e+01
1048;8.700;1000;1050;1.44227480e+01
1049;4.800;1200;1250;1.44178014e+01
1050;9.300;50;100;1.44148445e+01
1051;5.400;1150;1200;1.43731457e+01
1052;0.900;50;100;1.43542140e+01
1053;14.800;750;800;1.43317164e+01
1054;0.700;1000;1050;1.43047057e+01
1055;9.400;350;400;1.42959005e+01
1056;9.900;50;100;1.42612937e+01
1057;5.300;700;750;1.41943168e+01
1058;9.100;450;500;1.41807414e+01
1059;4.600;1200;1250;1.41302241e+01
1060;4.900;1000;1050;1.41125516e+01
1061;0.700;200;250;1.41020306e+01
1062;4.700;500;550;1.40515529e+01
1063;2.100;350;400;1.40411023e+01
1064;14.600;1050;1100;1.40249220e+01
1065;4.400;1400;1450;1.39591114e+01
1066;6.500;300;350;1.39337332e+01
1067;10.600;100;150;1.39214282e+01
1068;12.500;900;950;1.38960061e+01
1069;15.900;250;300;1.38616892e+01
1070;13.600;500;550;1.38524819e+01
1071;14.000;1000;1050;1.37452398e+01
1072;4.000;0;50;1.37389071e+01
1073;11.200;300;350;1.35776854e+01
1074;4.800;100;150;1.35731807e+01
1075;14.700;450;500;1.35467554e+01
1076;4.900;600;650;1.35184582e+01
1077;14.400;850;900;1.35120035e+01
1078;13.200;700;750;1.34994143e+01
1079;14.600;1200;1250;1.34941752e+01
1080;10.700;250;300;1.34851981e+01
1081;9.200;50;100;1.34820624e+01
1082;13.700;1050;1100;1.34699203e+01
1083;10.500;250;300;1.34103843e+01
1084;9.200;650;700;1.33881487e+01
1085;9.100;600;650;1.33442446e+01
1086;0.200;300;350;1.33190500e+01
1087;4.300;200;250;1.32130691e+01
1088;8.200;850;900;1.32059805e+01
1089;0.800;1050;1100;1.32029372e+01
1090;10.700;100;150;1.31928904e+01
1091;13.200;1250;1300;1.31638962e+01
1092;5.400;250;300;1.31438077e+01
1093;12.400;500;550;1.31266492e+01
1094;4.100;200;250;1.31259743e+01
1095;6.600;300;350;1.31207648e+01
1096;4.200;1550;1600;1.30870924e+01
1097;8.500;200;250;1.30741556e+01
1098;4.000;2300;2350;1.30734540e+01
1099;10.800;150;200;1.30594429e+01
1100;3.700;50;100;1.30550008e+01
1101;6.500;400;450;1.30452735e+01
1102;13.500;200;250;1.29837832e+01
1103;0.400;1000;1050;1.29095301e+01
1104;13.500;600;650;1.29066058e+01
1105;9.800;1000;1050;1.28249912e+01
1106;15.700;350;400;1.28208295e+01
1107;15.000;550;600;1.28141919e+01
1108;14.300;1250;1300;1.27435378e+01
1109;14.600;1000;1050;1.27232670e+01
1110;5.000;600;650;1.27139675e+01
1111;1.800;400;450;1.27105285e+01
1112;9.100;650;700;1.26622344e+01
1113;15.700;500;550;1.26439271e+01
1114;8.600;0;50;1.26293810e+01
1115;15.100;550;600;1.25876654e+01
1116;9.600;200;250;1.24453605e+01
1117;14.500;600;650;1.24425741e+01
1118;0.800;500;550;1.23814581e+01
1119;15.000;1050;1100;1.22695042e+01
1120;10.900;150;200;1.22677311e+01
1121;14.400;1000;1050;1.22653233e+01
1122;0.200;350;400;1.22605919e+01
1123;9.200;700;750;1.21562504e+01
1124;1.300;1550;1600;1.21546976e+01
1125;4.400;450;500;1.21374519e+01
1126;12.500;0;50;1.20934469e+01
1127;1.000;450;500;1.20745823e+01
1128;4.600;50;100;1.20709477e+01
1129;11.000;250;300;1.20344296e+01
1130;7.300;350;400;1.20332774e+01
1131;7.200;350;400;1.20312661e+01
1132;12.200;850;900;1.20118003e+01
1133;0.400;1050;1100;1.19939118e+01
1134;12.400;650;700;1.19406108e+01
1135;12.800;450;500;1.18417506e+01
1136;2.200;350;400;1.17891384e+01
1137;8.400;900;950;1.17576043e+01
1138;12.300;200;250;1.17519138e+01
1139;9.200;350;400;1.17060746e+01
1140;12.700;600;650;1.16471132e+01
1141;3.900;100;150;1.15947973e+01
1142;11.900;250;300;1.15908282e+01
1143;10.200;400;450;1.15816787e+01
1144;9.100;700;750;1.15695124e+01
1145;11.900;150;200;1.15629870e+01
1146;8.900;550;600;1.15542362e+01
1147;4.700;850;900;1.15400045e+01
1148;12.000;850;900;1.15082243e+01
1149;10.200;50;100;1.14894915e+01
1150;7.100;350;400;1.14500061e+01
1151;5.100;2000;2050;1.14124918e+01
1152;6.600;400;450;1.13559266e+01
1153;8.400;850;900;1.13112088e+01
1154;9.300;650;700;1.13061928e+01
1155;1.000;1150;1200;1.13019080e+01
1156;0.500;750;800;1.12443406e+01
1157;8.000;750;800;1.12227293e+01
1158;15.500;500;550;1.11740000e+01
1159;12.600;0;50;1.11588347e+01
1160;12.600;550;600;1.11013755e+01
1161;5.600;1550;1600;1.10781591e+01
1162;9.600;350;400;1.10024761e+01
1163;0.400;100;150;1.09852161e+01
1164;14.000;750;800;1.09646012e+01
1165;6.200;1550;1600;1.09413408e+01
1166;13.300;1850;1900;1.08467474e+01
1167;15.400;700;750;1.08397327e+01
1168;12.100;200;250;1.08016795e+01
1169;13.100;450;500;1.08007389e+01
1170;4.500;450;500;1.07739474e+01
1171;11.200;250;300;1.07734214e+01
1172;4.400;50;100;1.06783718e+01
1173;4.500;1000;1050;1.06241852e+01
1174;14.200;1000;1050;1.05361874e+01
1175;5.000;1100;1150;1.05318853e+01
1176;6.300;1550;1600;1.05203748e+01
1177;14.900;450;500;1.04819159e+01
1178;8.700;600;650;1.04545529e+01
1179;12.400;700;750;1.03940806e+01
1180;5.500;250;300;1.03697765e+01
1181;9.900;1050;1100;1.03689270e+01
1182;11.400;300;350;1.03648353e+01
1183;4.500;1350;1400;1.03635755e+01
1184;9.400;750;800;1.03328820e+01
1185;8.200;700;750;1.02668283e+01
1186;8.200;650;700;1.02138720e+01
1187;5.500;750;800;1.01928408e+01
1188;4.100;400;450;1.01525774e+01
1189;10.100;50;100;1.01506883e+01
1190;15.200;200;250;1.01474328e+01
1191;13.700;1000;1050;1.01366932e+01
1192;12.400;200;250;1.01028589e+01
1193;0.400;50;100;1.00987370e+01
1194;6.700;400;450;1.00947776e+01
1195;5.100;1200;1250;1.00722135e+01
1196;4.000;800;850;1.00266077e+01
1197;15.200;700;750;9.98370570e+00
1198;1.900;400;450;9.95992646e+00
1199;14.300;1350;1400;9.95698128e+00
1200;14.200;1050;1100;9.92400721e+00
1201;2.300;350;400;9.90026000e+00
1202;0.200;600;650;9.89671094e+00
1203;9.200;600;650;9.87268964e+00
1204;13.100;650;700;9.84655227e+00
1205;4.300;100;150;9.80784792e+00
1206;1.200;250;300;9.73136798e+00
1207;0.500;350;400;9.70761940e+00
1208;6.700;300;350;9.69685542e+00
1209;10.800;100;150;9.60807760e+00
1210;9.300;700;750;9.59528229e+00
1211;8.700;0;50;9.57343402e+00
1212;7.400;350;400;9.55309226e+00
1213;11.000;150;200;9.54259755e+00
1214;13.100;700;750;9.48123134e+00
1215;5.200;100;150;9.46635502e+00
1216;11.300;300;350;9.44926901e+00
1217;13.400;1200;1250;9.43506947e+00
1218;11.400;400;450;9.42336429e+00
1219;12.700;550;600;9.40863621e+00
1220;9.200;450;500;9.39475532e+00
1221;4.500;750;800;9.39391739e+00
1222;8.200;500;550;9.39076229e+00
1223;0.800;1000;1050;9.35273599e+00
1224;15.800;350;400;9.34314336e+00
1225;6.800;300;350;9.33209447e+00
1226;4.900;200;250;9.33115420e+00
1227;4.000;1700;1750;9.30691418e+00
1228;15.000;1000;1050;9.29809550e+00
1229;4.000;1300;1350;9.29098382e+00
1230;8.800;0;50;9.23096353e+00
1231;15.300;700;750;9.18197440e+00
1232;13.300;900;950;9.17567236e+00
1233;14.700;1200;1250;9.09618985e+00
1234;3.900;150;200;9.09366334e+00
1235;6.800;400;450;9.04921626e+00
1236;8.300;700;750;9.02680193e+00
1237;15.200;550;600;9.00878556e+00
1238;12.300;850;900;8.95779181e+00
1239;15.300;500;550;8.95718442e+00
1240;14.300;0;50;8.94745001e+00
1241;8.100;750;800;8.91370447e+00
1242;14.300;1750;1800;8.91097935e+00
1243;5.500;150;200;8.89680081e+00
1244;11.700;300;350;8.89556592e+00
1245;14.500;1250;1300;8.87629287e+00
1246;4.800;850;900;8.86685552e+00
1247;14.400;1250;1300;8.86000712e+00
1248;8.800;550;600;8.82578446e+00
1249;14.700;750;800;8.80769994e+00
1250;5.600;150;200;8.80276874e+00
1251;11.300;400;450;8.79170108e+00
1252;5.600;250;300;8.77930976e+00
1253;6.100;1550;1600;8.76777927e+00
1254;10.900;250;300;8.74501233e+00
1255;8.700;1050;1100;8.74047657e+00
1256;5.100;200;250;8.71511016e+00
1257;13.100;550;600;8.70402832e+00
1258;5.900;150;200;8.62184157e+00
1259;11.600;300;350;8.59088149e+00
1260;14.300;750;800;8.57280859e+00
1261;12.700;1000;1050;8.56137147e+00
1262;12.600;900;950;8.55635085e+00
1263;12.900;50;100;8.52058326e+00
1264;5.500;1150;1200;8.48033523e+00
1265;6.900;400;450;8.46651574e+00
1266;12.300;700;750;8.46595735e+00
1267;5.100;1600;1650;8.45368557e+00
1268;9.800;500;550;8.43799779e+00
1269;13.200;450;500;8.42444138e+00
1270;4.900;1200;1250;8.38064193e+00
1271;11.100;250;300;8.37863590e+00
1272;14.200;750;800;8.37699584e+00
1273;4.400;250;300;8.34447573e+00
1274;9.000;900;950;8.34408429e+00
1275;11.500;400;450;8.32815431e+00
1276;6.400;1550;1600;8.32390805e+00
1277;4.400;100;150;8.32370979e+00
1278;10.500;50;100;8.31031277e+00
1279;10.300;50;100;8.28683455e+00
1280;11.900;100;150;8.28410406e+00
1281;5.400;650;700;8.27716007e+00
1282;2.400;350;400;8.26187465e+00
1283;9.700;200;250;8.26075726e+00
1284;8.800;1000;1050;8.24685014e+00
1285;14.900;750;800;8.22658855e+00
1286;11.500;300;350;8.22032977e+00
1287;15.900;350;400;8.21270060e+00
1288;14.400;0;50;8.21225626e+00
1289;9.400;650;700;8.19630076e+00
1290;9.300;600;650;8.19601080e+00
1291;14.000;1300;1350;8.19305326e+00
1292;14.500;850;900;8.19151801e+00
1293;1.100;150;200;8.18470341e+00
1294;0.900;1050;1100;8.18116346e+00
